65,Password-Recover,65,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
66,"Change Password",66,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
67,"Account recoverd successfully",67,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
68,Profile,68,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
69,"Sign Out",69,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
70,Dashboard,70,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
71,Users,71,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
72,"Users List",72,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
73,"User Create",73,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
74,"Products List",74,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
75,"Product Create",75,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
76,"Profile is required",76,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
77,List,77,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
78,List,78,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
79,ID,79,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
80,Email,80,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
81,Profile,81,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
82,Actions,82,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
83,Edit,83,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
84,Edit,84,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
85,Edit,85,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
86,ID,86,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
87,Email,87,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
88,Profile,88,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
89,Cancel,89,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
90,Save,90,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
91,"Record saved successfully",91,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
92,Create,92,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
93,Create,93,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
94,"Deleted successfully",94,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
95,"Name is required",95,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
96,"Price is required",96,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
97,Name,97,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
98,Price,98,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
99,Name,99,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
100,Price,100,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
101,Image,101,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
102,Profile,102,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
103,"Old Password",103,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
104,Repeat-Password,104,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
105,"Profile Image",105,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
106,"Allowed files are:",106,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
107,Edit,107,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
108,"Old Password",108,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
109,"Profile Image",109,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
110,"Old password is not equal",110,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
111,"Product 7",111,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
112,Address,112,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
113,PostCode,113,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
114,Country,114,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
115,"Payment Method",115,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
116,"Shipping Method",116,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
117,"Address is required",117,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
118,"Address has invalid characters",118,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
119,"PostCode is required",119,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
120,"PostCode has invalid characters",120,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
121,"Country is required",121,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
122,"Payment Method is required",122,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
123,"Shipping Method is required",123,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
124,Address,124,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
125,"Payment and Shipping",125,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
126,Order,126,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
127,"Total Price",127,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
128,PayPal,128,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
129,"Payment processed successfully",129,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
130,"Unable to add product",130,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
131,"No Products",131,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
132,"Is Subscription is required",132,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
133,"Is Subscription",133,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
134,"Is Subscription",134,1,1,"2022-04-19 19:32:10","2022-04-19 19:32:10"
135,"Unable to process payment",135,1,1,"2022-04-20 18:09:56","2022-04-20 18:09:56"
136,"Product Attributes",136,1,1,"2022-04-26 19:46:08","2022-04-26 19:46:08"
137,"Value is required",137,1,1,"2022-04-27 12:44:44","2022-04-27 12:44:44"
138,Value,138,1,1,"2022-04-27 12:44:44","2022-04-27 12:44:44"
139,Value,139,1,1,"2022-04-27 12:44:58","2022-04-27 12:44:58"
140,"No Records",140,1,1,"2022-04-27 12:45:02","2022-04-27 12:45:02"
141,"Product 1",141,1,1,"2022-04-28 00:58:40","2022-04-28 00:58:40"
142,"Product 33",142,1,1,"2022-04-28 00:59:02","2022-04-28 00:59:02"
143,"Product 32",143,1,1,"2022-04-28 00:59:02","2022-04-28 00:59:02"
144,"Product 31",144,1,1,"2022-04-28 00:59:02","2022-04-28 00:59:02"
145,"Product 8",145,1,1,"2022-04-28 10:13:58","2022-04-28 10:13:58"
146,"Product 9",146,1,1,"2022-04-28 10:13:58","2022-04-28 10:13:58"
147,"Product 10",147,1,1,"2022-04-28 10:13:58","2022-04-28 10:13:58"
148,"Product 11",148,1,1,"2022-04-28 10:13:58","2022-04-28 10:13:58"
149,Cart,149,1,1,"2022-04-28 11:00:05","2022-04-28 11:00:05"
150,Checkout,150,1,1,"2022-04-28 11:02:11","2022-04-28 11:02:11"
153,"Unable to remove product!",153,1,1,"2022-05-04 23:53:58","2022-05-04 23:53:58"
154,Checkout,154,1,1,"2022-05-05 00:37:27","2022-05-05 00:37:27"
155,"Product 12",155,1,1,"2022-05-05 17:41:00","2022-05-05 17:41:00"
156,Payments,156,1,1,"2022-05-22 00:50:01","2022-05-22 00:50:01"
157,Payments,157,1,1,"2022-05-22 00:50:02","2022-05-22 00:50:02"
158,Product,158,1,1,"2022-05-22 00:50:02","2022-05-22 00:50:02"
159,Quantity,159,1,1,"2022-05-22 00:50:02","2022-05-22 00:50:02"
160,Price,160,1,1,"2022-05-22 00:50:02","2022-05-22 00:50:02"
161,"Due Days",161,1,1,"2022-05-22 00:50:02","2022-05-22 00:50:02"
162,"Due Date",162,1,1,"2022-05-22 00:50:02","2022-05-22 00:50:02"
163,"Days until cancelation",163,1,1,"2022-05-22 00:50:02","2022-05-22 00:50:02"
164,"Date until cancelation",164,1,1,"2022-05-22 00:50:02","2022-05-22 00:50:02"
165,"No pending payments",165,1,1,"2022-05-22 00:50:02","2022-05-22 00:50:02"
166,Pay,166,1,1,"2022-05-22 00:50:02","2022-05-22 00:50:02"
167,product-13,167,1,1,"2022-05-22 00:56:26","2022-05-22 00:56:26"
168,product-14,168,1,1,"2022-05-22 00:56:26","2022-05-22 00:56:26"
169,product-15,169,1,1,"2022-05-22 00:56:26","2022-05-22 00:56:26"
170,Showing,170,1,1,"2022-05-25 00:41:36","2022-05-25 00:41:36"
171,of,171,1,1,"2022-05-25 00:47:50","2022-05-25 00:47:50"
172,Payments,172,1,1,"2022-05-26 01:17:51","2022-05-26 01:17:51"
173,"In Payment",173,1,1,"2022-05-26 01:17:51","2022-05-26 01:17:51"
174,"Payments History",174,1,1,"2022-05-26 01:17:51","2022-05-26 01:17:51"
175,"Page not found",175,1,1,"2022-05-27 00:29:37","2022-05-27 00:29:37"
176,"Error Page",176,1,1,"2022-05-27 00:29:37","2022-05-27 00:29:37"
177,"Something went wrong",177,1,1,"2022-05-27 00:29:37","2022-05-27 00:29:37"
178,Orders,178,1,1,"2022-06-22 12:45:54","2022-06-22 12:45:54"
179,"View Details",179,1,1,"2022-06-23 15:25:17","2022-06-23 15:25:17"
180,"Product 1",180,1,1,"2022-06-28 17:59:13","2022-06-28 17:59:13"
181,"Product 100",181,1,1,"2022-06-28 17:59:13","2022-06-28 17:59:13"
182,"Product 20",182,1,1,"2022-06-28 17:59:13","2022-06-28 17:59:13"
183,"Product 2",183,1,1,"2022-06-28 17:59:13","2022-06-28 17:59:13"
184,"Product 40",184,1,1,"2022-06-28 17:59:13","2022-06-28 17:59:13"
185,Pay,185,1,1,"2022-07-03 02:32:13","2022-07-03 02:32:13"
231,Order,231,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
232,Invoice,232,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
233,Company,233,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
234,"Billing Address",234,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
235,"Shipment Address",235,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
236,"Invoice Number",236,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
237,Product,237,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
238,Quantity,238,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
239,Price,239,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
240,"Payment Method",240,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
241,"Shipping Method",241,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
242,Subtotal,242,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
243,"VAT tax",243,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
244,"VAT Price",244,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
245,Total,245,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
246,"Thanks for doing bussiness with us.",246,1,1,"2022-07-07 00:19:00","2022-07-07 00:19:00"
247,"Payments History",247,1,1,"2022-07-07 00:20:18","2022-07-07 00:20:18"
248,"Payments History",248,1,1,"2022-07-07 00:20:18","2022-07-07 00:20:18"
249,"Payment ID",249,1,1,"2022-07-07 00:20:18","2022-07-07 00:20:18"
250,Quantity,250,1,1,"2022-07-07 00:20:18","2022-07-07 00:20:18"
251,"Total Price",251,1,1,"2022-07-07 00:20:18","2022-07-07 00:20:18"
252,Date,252,1,1,"2022-07-07 00:20:18","2022-07-07 00:20:18"
253,"View Invoice",253,1,1,"2022-07-07 00:20:19","2022-07-07 00:20:19"
254,Orders,254,1,1,"2022-07-07 00:20:20","2022-07-07 00:20:20"
255,"Orders History",255,1,1,"2022-07-07 00:20:20","2022-07-07 00:20:20"
256,"Orders History",255,1,1,"2022-07-07 00:20:20","2022-07-07 00:20:20"
257,"Order ID",256,1,1,"2022-07-07 00:20:20","2022-07-07 00:20:20"
258,"Order ID",257,1,1,"2022-07-07 00:20:20","2022-07-07 00:20:20"
259,Quantity,258,1,1,"2022-07-07 00:20:20","2022-07-07 00:20:20"
260,Quantity,259,1,1,"2022-07-07 00:20:20","2022-07-07 00:20:20"
261,"Total Price",260,1,1,"2022-07-07 00:20:20","2022-07-07 00:20:20"
262,"Total Price",261,1,1,"2022-07-07 00:20:20","2022-07-07 00:20:20"
263,Date,262,1,1,"2022-07-07 00:20:20","2022-07-07 00:20:20"
264,Date,263,1,1,"2022-07-07 00:20:20","2022-07-07 00:20:20"
265,"View Invoice",264,1,1,"2022-07-07 00:20:20","2022-07-07 00:20:20"
266,"View Invoice",265,1,1,"2022-07-07 00:20:20","2022-07-07 00:20:20"
267,Payment,266,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
268,Invoice,267,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
269,Invoice,267,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
270,Company,268,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
271,Company,269,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
272,"Billing Address",270,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
273,"Billing Address",271,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
274,"Shipment Address",272,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
275,"Shipment Address",273,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
276,"Invoice Number",274,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
277,"Invoice Number",275,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
278,Product,276,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
279,Product,277,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
280,Quantity,278,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
281,Quantity,279,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
282,Price,280,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
283,Price,281,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
284,"Payment Method",282,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
285,"Payment Method",282,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
286,"Shipment Method",283,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
287,"Shipment Method",284,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
288,Subtotal,285,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
289,Subtotal,286,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
290,"VAT Tax",287,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
291,"VAT Tax",288,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
292,"VAT Price",289,1,1,"2022-07-07 00:20:34","2022-07-07 00:20:34"
293,"VAT Price",290,1,1,"2022-07-07 00:20:35","2022-07-07 00:20:35"
294,Total,291,1,1,"2022-07-07 00:20:35","2022-07-07 00:20:35"
295,Total,292,1,1,"2022-07-07 00:20:35","2022-07-07 00:20:35"
296,"Thanks for doing bussiness with us.",293,1,1,"2022-07-07 00:20:35","2022-07-07 00:20:35"
297,"Thanks for doing bussiness with us.",294,1,1,"2022-07-07 00:20:35","2022-07-07 00:20:35"
